enst_id	final_uniprot_id
ENST00000478643	
ENST00000478644	
ENST00000478645	
ENST00000478646	
ENST00000478647	
ENST00000478648	
ENST00000478649	
ENST00000478650	
ENST00000478651	
ENST00000478652	
ENST00000478653	
ENST00000478654	Q15910-5
ENST00000478655	
ENST00000478656	
ENST00000478657	
ENST00000478658	Q68DE3
ENST00000478659	
ENST00000478660	
ENST00000478662	
ENST00000478664	
ENST00000478665	
ENST00000478666	
ENST00000478667	
ENST00000478668	
ENST00000478669	
ENST00000478670	
ENST00000478671	
ENST00000478672	
ENST00000478673	
ENST00000478674	
ENST00000478677	
ENST00000478678	
ENST00000478679	
ENST00000478680	
ENST00000478681	
ENST00000478683	
ENST00000478684	
ENST00000478685	
ENST00000478686	
ENST00000478687	
ENST00000478688	
ENST00000478690	
ENST00000478691	O43390-4
ENST00000478692	
ENST00000478693	
ENST00000478694	
ENST00000478695	
ENST00000478696	
ENST00000478697	
ENST00000478698	
ENST00000478699	
ENST00000478700	
ENST00000478701	
ENST00000478702	
ENST00000478703	
ENST00000478704	
ENST00000478705	
ENST00000478708	
ENST00000478709	
ENST00000478710	
ENST00000478711	
ENST00000478712	
ENST00000478713	
ENST00000478714	
ENST00000478715	
ENST00000478716	
ENST00000478717	O60658-4
ENST00000478718	
ENST00000478719	
ENST00000478720	
ENST00000478721	
ENST00000478722	Q9NQX3-2
ENST00000478723	
ENST00000478724	
ENST00000478725	
ENST00000478726	
ENST00000478727	
ENST00000478728	
ENST00000478729	
ENST00000478730	Q96SN7
ENST00000478731	
ENST00000478732	
ENST00000478733	
ENST00000478734	
ENST00000478736	
ENST00000478737	
ENST00000478738	
ENST00000478739	
ENST00000478740	
ENST00000478741	
ENST00000478742	
ENST00000478743	
ENST00000478744	
ENST00000478745	
ENST00000478746	
ENST00000478747	
ENST00000478748	
ENST00000478749	
ENST00000478752	
ENST00000478753	
ENST00000478754	
ENST00000478756	
ENST00000478757	
ENST00000478758	
ENST00000478759	
ENST00000478760	
ENST00000478761	
ENST00000478762	
ENST00000478763	
ENST00000478765	
ENST00000478766	
ENST00000478767	
ENST00000478768	
ENST00000478769	
ENST00000478770	
ENST00000478771	
ENST00000478772	
ENST00000478773	
ENST00000478774	
ENST00000478775	
ENST00000478776	
ENST00000478777	Q8TF01-2
ENST00000478778	
ENST00000478780	
ENST00000478781	
ENST00000478783	
ENST00000478784	
ENST00000478785	
ENST00000478786	
ENST00000478787	
ENST00000478788	
ENST00000478789	
ENST00000478791	
ENST00000478793	
ENST00000478794	
ENST00000478795	
ENST00000478796	
ENST00000478798	
ENST00000478799	
ENST00000478800	
ENST00000478801	
ENST00000478802	
ENST00000478803	
ENST00000478804	
ENST00000478805	
ENST00000478806	
ENST00000478808	
ENST00000478809	
ENST00000478810	
ENST00000478811	
ENST00000478812	
ENST00000478813	
ENST00000478814	
ENST00000478815	Q96D59
ENST00000478816	
ENST00000478817	
ENST00000478818	
ENST00000478820	
ENST00000478821	
ENST00000478823	
ENST00000478824	
ENST00000478825	
ENST00000478826	
ENST00000478827	
ENST00000478828	
ENST00000478829	
ENST00000478830	
ENST00000478831	
ENST00000478833	
ENST00000478834	
ENST00000478835	
ENST00000478836	
ENST00000478837	
ENST00000478838	
ENST00000478839	
ENST00000478840	
ENST00000478842	
ENST00000478843	
ENST00000478844	
ENST00000478845	
ENST00000478846	
ENST00000478847	
ENST00000478848	
ENST00000478849	
ENST00000478850	
ENST00000478853	
ENST00000478854	
ENST00000478855	
ENST00000478856	
ENST00000478857	
ENST00000478858	
ENST00000478859	
ENST00000478860	
ENST00000478861	
ENST00000478862	
ENST00000478863	
ENST00000478864	
ENST00000478865	
ENST00000478866	
ENST00000478867	
ENST00000478868	
ENST00000478869	
ENST00000478870	
ENST00000478871	
ENST00000478873	
ENST00000478874	
ENST00000478875	
ENST00000478876	
ENST00000478878	
ENST00000478879	
ENST00000478880	
ENST00000478882	
ENST00000478883	
ENST00000478884	
ENST00000478885	
ENST00000478886	
ENST00000478887	
ENST00000478888	
ENST00000478890	
ENST00000478891	
ENST00000478892	
ENST00000478893	
ENST00000478894	P58340-4
ENST00000478895	
ENST00000478896	
ENST00000478897	
ENST00000478899	
ENST00000478900	
ENST00000478901	
ENST00000478902	
ENST00000478903	
ENST00000478904	
ENST00000478905	
ENST00000478906	
ENST00000478907	
ENST00000478908	
ENST00000478909	
ENST00000478910	
ENST00000478911	
ENST00000478913	
ENST00000478914	
ENST00000478915	
ENST00000478916	
ENST00000478917	
ENST00000478918	
ENST00000478919	
ENST00000478920	
ENST00000478922	
ENST00000478923	
ENST00000478924	
ENST00000478925	
ENST00000478926	
ENST00000478927	P54922
ENST00000478928	
ENST00000478929	
ENST00000478930	
ENST00000478931	
ENST00000478932	
ENST00000478933	
ENST00000478934	
ENST00000478935	
ENST00000478937	
ENST00000478938	
ENST00000478939	
ENST00000478940	
ENST00000478941	
ENST00000478942	
ENST00000478943	Q6ZVM7-4
ENST00000478944	
ENST00000478945	Q7Z7J5
ENST00000478946	
ENST00000478947	
ENST00000478948	
ENST00000478949	
ENST00000478951	Q9UI15
ENST00000478953	
ENST00000478954	
ENST00000478956	
ENST00000478957	
ENST00000478958	
ENST00000478959	
ENST00000478961	
ENST00000478962	
ENST00000478963	
ENST00000478964	
ENST00000478965	
ENST00000478966	
ENST00000478967	
ENST00000478968	Q68CQ7
ENST00000478969	
ENST00000478970	
ENST00000478971	
ENST00000478972	
ENST00000478973	
ENST00000478974	
ENST00000478975	
ENST00000478976	
ENST00000478977	
ENST00000478978	
ENST00000478979	
ENST00000478980	
ENST00000478981	
ENST00000478982	
ENST00000478986	
ENST00000478987	
ENST00000478988	
ENST00000478989	
ENST00000478990	
ENST00000478991	
ENST00000478993	
ENST00000478994	
ENST00000478995	
ENST00000478996	
ENST00000478997	
ENST00000478998	
ENST00000478999	
ENST00000479000	
ENST00000479001	
ENST00000479002	
ENST00000479003	
ENST00000479004	
ENST00000479005	
ENST00000479007	
ENST00000479008	
ENST00000479009	
ENST00000479010	
ENST00000479011	
ENST00000479012	
ENST00000479013	P26440-2
ENST00000479014	
ENST00000479015	
ENST00000479016	
ENST00000479017	P47914
ENST00000479018	
ENST00000479019	
ENST00000479020	
ENST00000479021	
ENST00000479022	
ENST00000479023	
ENST00000479024	
ENST00000479025	
ENST00000479026	
ENST00000479029	
ENST00000479030	
ENST00000479031	
ENST00000479032	
ENST00000479033	
ENST00000479034	
ENST00000479035	P62829
ENST00000479036	
ENST00000479037	
ENST00000479038	
ENST00000479039	
ENST00000479040	Q14188-4
ENST00000479041	
ENST00000479042	
ENST00000479043	
ENST00000479045	
ENST00000479046	
ENST00000479047	
ENST00000479048	
ENST00000479049	
ENST00000479050	
ENST00000479051	
ENST00000479052	
ENST00000479053	
ENST00000479054	Q9Y2I1
ENST00000479055	
ENST00000479056	
ENST00000479057	
ENST00000479058	
ENST00000479059	
ENST00000479060	
ENST00000479061	
ENST00000479062	
ENST00000479063	
ENST00000479064	
ENST00000479065	
ENST00000479066	
ENST00000479067	
ENST00000479068	
ENST00000479069	
ENST00000479070	Q03060-15
ENST00000479072	
ENST00000479073	
ENST00000479074	
ENST00000479075	
ENST00000479076	
ENST00000479077	Q8TDU6
ENST00000479079	
ENST00000479080	
ENST00000479081	
ENST00000479082	
ENST00000479083	
ENST00000479084	
ENST00000479085	
ENST00000479086	
ENST00000479087	
ENST00000479088	
ENST00000479089	
ENST00000479090	
ENST00000479091	
ENST00000479092	
ENST00000479093	
ENST00000479094	
ENST00000479095	
ENST00000479096	
ENST00000479097	
ENST00000479098	
ENST00000479099	
ENST00000479100	
ENST00000479101	
ENST00000479102	
ENST00000479103	
ENST00000479105	
ENST00000479106	
ENST00000479107	
ENST00000479108	
ENST00000479109	
ENST00000479110	
ENST00000479111	
ENST00000479113	
ENST00000479114	
ENST00000479115	
ENST00000479116	
ENST00000479117	
ENST00000479118	
ENST00000479119	
ENST00000479120	
ENST00000479121	
ENST00000479123	
ENST00000479124	
ENST00000479125	
ENST00000479126	
ENST00000479127	
ENST00000479128	
ENST00000479129	
ENST00000479130	
ENST00000479131	
ENST00000479132	
ENST00000479134	
ENST00000479135	
ENST00000479136	
ENST00000479137	
ENST00000479138	
ENST00000479139	
ENST00000479141	P09466
ENST00000479143	
ENST00000479144	
ENST00000479145	
ENST00000479146	
ENST00000479147	
ENST00000479148	
ENST00000479150	
ENST00000479151	
ENST00000479152	
ENST00000479153	
ENST00000479154	
ENST00000479155	
ENST00000479156	
ENST00000479158	
ENST00000479159	
ENST00000479160	
ENST00000479161	
ENST00000479162	
ENST00000479163	
ENST00000479164	
ENST00000479165	
ENST00000479166	
ENST00000479168	
ENST00000479169	
ENST00000479171	
ENST00000479172	
ENST00000479173	
ENST00000479174	
ENST00000479176	
ENST00000479177	
ENST00000479178	
ENST00000479179	
ENST00000479180	
ENST00000479181	
ENST00000479182	
ENST00000479183	
ENST00000479184	
ENST00000479185	
ENST00000479186	
ENST00000479187	
ENST00000479188	
ENST00000479189	
ENST00000479191	A6NNX1
ENST00000479192	
ENST00000479193	
ENST00000479194	
ENST00000479195	
ENST00000479196	
ENST00000479197	
ENST00000479198	
ENST00000479199	
ENST00000479200	
ENST00000479201	
ENST00000479202	
ENST00000479203	
ENST00000479204	
ENST00000479205	
ENST00000479206	
ENST00000479207	
ENST00000479209	Q9Y6X1
ENST00000479210	
ENST00000479211	
ENST00000479212	
ENST00000479213	
ENST00000479214	
ENST00000479215	
ENST00000479217	
ENST00000479218	
ENST00000479219	
ENST00000479220	
ENST00000479221	
ENST00000479222	
ENST00000479223	
ENST00000479225	
ENST00000479226	
ENST00000479227	
ENST00000479228	
ENST00000479229	
ENST00000479230	
ENST00000479231	
ENST00000479232	
ENST00000479233	
ENST00000479234	
ENST00000479235	
ENST00000479237	
ENST00000479238	
ENST00000479239	
ENST00000479241	
ENST00000479242	
ENST00000479243	
ENST00000479244	
ENST00000479245	
ENST00000479246	
ENST00000479247	
ENST00000479248	
ENST00000479249	
ENST00000479250	
ENST00000479252	
ENST00000479255	
ENST00000479256	
ENST00000479257	O43852-3
ENST00000479258	
ENST00000479259	
ENST00000479260	
ENST00000479261	
ENST00000479263	
ENST00000479265	
ENST00000479266	
ENST00000479267	
ENST00000479268	
ENST00000479269	Q96DA6-2
ENST00000479270	
ENST00000479271	
ENST00000479272	
ENST00000479273	
ENST00000479275	
ENST00000479276	
ENST00000479277	
ENST00000479278	
ENST00000479279	
ENST00000479280	
ENST00000479281	
ENST00000479282	
ENST00000479283	
ENST00000479284	
ENST00000479285	
ENST00000479287	
ENST00000479288	
ENST00000479290	
ENST00000479291	
ENST00000479292	
ENST00000479293	
ENST00000479294	
ENST00000479295	
ENST00000479296	
ENST00000479297	
ENST00000479298	
ENST00000479299	
ENST00000479300	
ENST00000479301	
ENST00000479302	
ENST00000479303	Q9Y2Q3-2
ENST00000479304	
ENST00000479305	
ENST00000479306	
ENST00000479307	
ENST00000479308	
ENST00000479309	
ENST00000479310	
ENST00000479311	
ENST00000479312	
ENST00000479313	
ENST00000479314	
ENST00000479315	
ENST00000479317	
ENST00000479318	
ENST00000479319	
ENST00000479320	
ENST00000479321	
ENST00000479322	
ENST00000479323	
ENST00000479324	
ENST00000479325	
ENST00000479326	
ENST00000479327	
ENST00000479328	A6NHL2-2
ENST00000479329	
ENST00000479331	
ENST00000479332	
ENST00000479333	
ENST00000479334	
ENST00000479335	
ENST00000479336	
ENST00000479337	
ENST00000479338	
ENST00000479339	
ENST00000479340	
ENST00000479341	
ENST00000479342	
ENST00000479344	
ENST00000479345	
ENST00000479347	
ENST00000479348	
ENST00000479350	
ENST00000479351	
ENST00000479352	
ENST00000479353	P43115-7
ENST00000479354	
ENST00000479355	
ENST00000479356	
ENST00000479358	
ENST00000479359	
ENST00000479361	
ENST00000479362	
ENST00000479363	
ENST00000479364	
ENST00000479365	
ENST00000479366	
ENST00000479367	
ENST00000479368	
ENST00000479369	
ENST00000479370	
ENST00000479371	
ENST00000479372	
ENST00000479373	
ENST00000479374	
ENST00000479375	
ENST00000479376	
ENST00000479377	
ENST00000479378	
ENST00000479379	
ENST00000479380	
ENST00000479381	
ENST00000479383	
ENST00000479384	
ENST00000479385	
ENST00000479386	
ENST00000479388	Q9NSK0
ENST00000479389	
ENST00000479391	
ENST00000479392	
ENST00000479393	
ENST00000479394	
ENST00000479395	
ENST00000479396	
ENST00000479397	
ENST00000479398	
ENST00000479399	
ENST00000479400	
ENST00000479401	
ENST00000479402	
ENST00000479403	
ENST00000479404	
ENST00000479405	
ENST00000479406	
ENST00000479407	Q9NYR9-4
ENST00000479408	
ENST00000479411	
ENST00000479412	
ENST00000479413	Q96MD7-2
ENST00000479414	
ENST00000479415	
ENST00000479416	
ENST00000479417	
ENST00000479418	
ENST00000479419	
ENST00000479420	
ENST00000479421	
ENST00000479422	
ENST00000479423	
ENST00000479424	
ENST00000479425	
ENST00000479426	
ENST00000479427	
ENST00000479428	
ENST00000479429	
ENST00000479430	
ENST00000479431	
ENST00000479432	
ENST00000479433	
ENST00000479435	
ENST00000479436	
ENST00000479437	
ENST00000479438	
ENST00000479439	
ENST00000479440	
ENST00000479441	Q9NY47
ENST00000479442	
ENST00000479443	
ENST00000479445	
ENST00000479446	
ENST00000479447	
ENST00000479448	
ENST00000479449	
ENST00000479450	
ENST00000479451	
ENST00000479452	Q8N9H8-4
ENST00000479453	
ENST00000479454	
ENST00000479455	
ENST00000479456	
ENST00000479457	
ENST00000479458	
ENST00000479459	
ENST00000479460	
ENST00000479461	
ENST00000479462	
ENST00000479463	
ENST00000479464	
ENST00000479467	
ENST00000479469	
ENST00000479470	
ENST00000479471	
ENST00000479472	
ENST00000479473	
ENST00000479474	
ENST00000479475	
ENST00000479476	
ENST00000479477	
ENST00000479478	
ENST00000479480	
ENST00000479481	
ENST00000479482	
ENST00000479483	
ENST00000479484	
ENST00000479485	
ENST00000479487	
ENST00000479488	
ENST00000479489	
ENST00000479490	
ENST00000479491	
ENST00000479492	
ENST00000479493	
ENST00000479494	
ENST00000479495	
ENST00000479496	
ENST00000479497	
ENST00000479498	
ENST00000479499	
ENST00000479501	
ENST00000479502	
ENST00000479503	
ENST00000479504	
ENST00000479505	
ENST00000479506	
ENST00000479508	
ENST00000479509	
ENST00000479510	
ENST00000479511	
ENST00000479512	
ENST00000479514	
ENST00000479515	
ENST00000479516	
ENST00000479517	
ENST00000479518	
ENST00000479519	
ENST00000479520	
ENST00000479522	P25445-3
ENST00000479523	
ENST00000479525	
ENST00000479526	
ENST00000479527	
ENST00000479528	
ENST00000479529	
ENST00000479530	
ENST00000479531	
ENST00000479532	
ENST00000479534	
ENST00000479535	
ENST00000479536	
ENST00000479537	
ENST00000479538	
ENST00000479539	
ENST00000479540	
ENST00000479541	
ENST00000479542	
ENST00000479543	
ENST00000479544	
ENST00000479546	
ENST00000479547	
ENST00000479548	Q9NYP8
ENST00000479552	
ENST00000479553	
ENST00000479554	
ENST00000479555	
ENST00000479556	
ENST00000479557	
ENST00000479558	
ENST00000479559	
ENST00000479560	
ENST00000479562	
ENST00000479563	
ENST00000479566	
ENST00000479567	
ENST00000479568	
ENST00000479569	
ENST00000479570	
ENST00000479571	
ENST00000479572	
ENST00000479573	
ENST00000479574	
ENST00000479575	
ENST00000479576	
ENST00000479577	
ENST00000479578	
ENST00000479579	
ENST00000479580	
ENST00000479581	
ENST00000479582	
ENST00000479583	
ENST00000479584	
ENST00000479586	
ENST00000479587	
ENST00000479588	
ENST00000479589	
ENST00000479590	
ENST00000479591	
ENST00000479592	
ENST00000479593	
ENST00000479594	
ENST00000479595	
ENST00000479596	
ENST00000479597	
ENST00000479598	
ENST00000479599	
ENST00000479601	
ENST00000479602	
ENST00000479603	
ENST00000479604	
ENST00000479605	
ENST00000479606	
ENST00000479608	
ENST00000479610	
ENST00000479612	
ENST00000479613	Q8NHE4-3
ENST00000479614	
ENST00000479615	O60260-3
ENST00000479616	
ENST00000479617	
ENST00000479618	
ENST00000479619	
ENST00000479620	
ENST00000479621	
ENST00000479622	
ENST00000479625	
ENST00000479626	
ENST00000479627	
ENST00000479629	
ENST00000479630	
ENST00000479631	
ENST00000479632	
ENST00000479633	Q14CB8-2
ENST00000479634	
ENST00000479635	
ENST00000479636	
ENST00000479637	
ENST00000479638	
ENST00000479640	
ENST00000479641	
ENST00000479642	
ENST00000479644	
ENST00000479645	
ENST00000479646	
ENST00000479647	
ENST00000479648	
ENST00000479649	
ENST00000479650	
ENST00000479651	
ENST00000479652	
ENST00000479653	
ENST00000479654	
ENST00000479655	
ENST00000479656	Q7Z2E3-12
ENST00000479657	
ENST00000479658	
ENST00000479659	
ENST00000479660	
ENST00000479662	
ENST00000479663	
ENST00000479665	Q9H6S1
ENST00000479666	
ENST00000479667	
ENST00000479668	
ENST00000479669	
ENST00000479671	
ENST00000479672	
ENST00000479673	
ENST00000479674	
ENST00000479675	
ENST00000479676	
ENST00000479677	
ENST00000479678	
ENST00000479679	
ENST00000479680	
ENST00000479681	
ENST00000479682	
ENST00000479684	
ENST00000479685	
ENST00000479686	
ENST00000479687	
ENST00000479689	
ENST00000479690	
ENST00000479691	
ENST00000479692	
ENST00000479693	
ENST00000479694	
ENST00000479695	
ENST00000479696	
ENST00000479697	Q9NQW1-3
ENST00000479698	
ENST00000479699	
ENST00000479700	
ENST00000479701	
ENST00000479702	
ENST00000479704	
ENST00000479705	
ENST00000479706	
ENST00000479707	
ENST00000479708	
ENST00000479709	
ENST00000479710	Q5TYW1-2
ENST00000479711	
ENST00000479712	
ENST00000479713	
ENST00000479715	
ENST00000479716	
ENST00000479717	
ENST00000479718	
ENST00000479719	
ENST00000479720	
ENST00000479721	
ENST00000479722	
ENST00000479724	
ENST00000479725	
ENST00000479726	
ENST00000479727	
ENST00000479728	
ENST00000479729	
ENST00000479730	
ENST00000479731	Q9H098
ENST00000479732	
ENST00000479733	
ENST00000479734	
ENST00000479735	
ENST00000479736	
ENST00000479737	
ENST00000479738	
ENST00000479739	
ENST00000479740	
ENST00000479743	
ENST00000479745	
ENST00000479746	
ENST00000479747	
ENST00000479748	Q7Z4G4-3
ENST00000479749	
ENST00000479750	
ENST00000479751	
ENST00000479752	
ENST00000479754	
ENST00000479755	
ENST00000479756	P49788-2
ENST00000479757	
ENST00000479758	
ENST00000479759	
ENST00000479761	
ENST00000479762	
ENST00000479763	
ENST00000479764	
ENST00000479765	
ENST00000479766	
ENST00000479767	
ENST00000479768	
ENST00000479769	
ENST00000479770	P58753
ENST00000479771	
ENST00000479772	
ENST00000479773	
ENST00000479774	
ENST00000479776	
ENST00000479777	
ENST00000479778	
ENST00000479779	
ENST00000479780	Q8N9N5-6
ENST00000479781	
ENST00000479782	
ENST00000479783	
ENST00000479784	
ENST00000479785	
ENST00000479787	
ENST00000479788	
ENST00000479789	
ENST00000479790	
ENST00000479791	
ENST00000479792	
ENST00000479793	
ENST00000479794	
ENST00000479795	
ENST00000479796	
ENST00000479797	
ENST00000479798	
ENST00000479800	
ENST00000479801	
ENST00000479802	
ENST00000479803	
ENST00000479804	
ENST00000479805	
ENST00000479806	
ENST00000479808	P08247
ENST00000479809	
ENST00000479810	
ENST00000479811	
ENST00000479812	
ENST00000479813	
ENST00000479814	
ENST00000479815	
ENST00000479817	
ENST00000479818	
ENST00000479819	
ENST00000479820	
ENST00000479821	
ENST00000479822	
ENST00000479824	
ENST00000479825	
ENST00000479826	
ENST00000479828	
ENST00000479829	
ENST00000479830	
ENST00000479831	
ENST00000479832	
ENST00000479833	
ENST00000479834	
ENST00000479835	
ENST00000479836	
ENST00000479837	
ENST00000479838	
ENST00000479839	
ENST00000479840	
ENST00000479841	
ENST00000479842	
ENST00000479843	
ENST00000479844	
ENST00000479846	
ENST00000479848	
ENST00000479849	
ENST00000479850	
ENST00000479851	
ENST00000479852	
ENST00000479853	
ENST00000479854	
ENST00000479855	
ENST00000479856	
ENST00000479857	
ENST00000479858	
ENST00000479859	
ENST00000479860	
ENST00000479861	
ENST00000479862	Q8N4T0-3
ENST00000479863	
ENST00000479864	
ENST00000479865	
ENST00000479866	
ENST00000479867	Q9HAT0-2
ENST00000479868	
